magnetometer.txt

All values are in micro-Tesla (uT). Factory calibration and temperature compensation are applied to this measurement
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-bias-x estimated-bias-y estimated-bias-z
6.289 6.268 10.942078 13.162231 443.68896 16.769043 56.796265 472.1817
6.310 6.288 10.653687 14.277649 443.2663 16.769043 56.796265 472.1817
6.331 6.308 11.355591 14.976501 441.75873 16.769043 56.796265 472.1817
6.352 6.329 11.325073 15.065002 441.72974 16.769043 56.796265 472.1817
6.378 6.349 10.96344 15.187073 441.94183 16.769043 56.796265 472.1817
6.391 6.369 10.018921 13.978577 443.38837 16.769043 56.796265 472.1817
6.414 6.389 10.432434 13.882446 443.23273 16.769043 56.796265 472.1817
6.433 6.409 12.2543335 13.609314 443.02063 16.769043 56.796265 472.1817
6.451 6.429 12.524414 14.144897 444.85474 16.769043 56.796265 472.1817
6.473 6.449 12.669373 14.216614 444.99664 16.769043 56.796265 472.1817
6.490 6.470 12.80365 14.230347 445.54138 16.769043 56.796265 472.1817
6.510 6.490 11.355591 13.311768 445.66803 16.769043 56.796265 472.1817
6.530 6.510 11.895752 13.388062 445.8191 16.769043 56.796265 472.1817
6.550 6.530 13.316345 13.494873 446.24786 16.769043 56.796265 472.1817
6.574 6.550 12.023926 12.979126 445.99457 16.769043 56.796265 472.1817
6.590 6.570 11.691284 13.308716 445.9137 16.769043 56.796265 472.1817
6.611 6.590 10.978699 13.935852 446.11664 16.769043 56.796265 472.1817
6.632 6.611 11.856079 12.812805 447.46094 16.769043 56.796265 472.1817
6.662 6.631 11.650085 12.852478 447.10083 16.769043 56.796265 472.1817
6.672 6.651 11.120605 12.677002 445.96252 16.769043 56.796265 472.1817
6.692 6.671 11.521912 11.482239 445.8313 16.769043 56.796265 472.1817
6.714 6.691 11.329651 11.671448 446.01898 16.769043 56.796265 472.1817
6.730 6.711 10.519409 11.71875 446.344 16.769043 56.796265 472.1817
6.758 6.731 9.686279 10.650635 445.99457 16.769043 56.796265 472.1817
6.770 6.751 9.7213745 10.614014 446.17157 16.769043 56.796265 472.1817
6.791 6.772 10.005188 9.925842 446.5622 16.769043 56.796265 472.1817
6.810 6.792 10.353088 8.653259 445.99457 16.769043 56.796265 472.1817
6.835 6.812 9.867859 9.0271 445.9427 16.769043 56.796265 472.1817
6.852 6.832 9.185791 9.385681 446.1609 16.769043 56.796265 472.1817
6.870 6.852 10.018921 8.320618 446.97266 16.769043 56.796265 472.1817
6.892 6.872 9.848022 8.149719 447.47314 16.769043 56.796265 472.1817
6.910 6.892 9.121704 7.876587 448.60382 16.769043 56.796265 472.1817
6.929 6.913 8.349609 7.987976 448.9273 16.769043 56.796265 472.1817
6.949 6.933 8.288574 8.166504 449.10278 16.769043 56.796265 472.1817
6.971 6.953 8.421326 7.6538086 449.8825 16.769043 56.796265 472.1817
6.989 6.973 8.850098 6.1569214 450.7187 16.769043 56.796265 472.1817
7.009 6.993 8.912659 5.467224 450.53558 16.769043 56.796265 472.1817
7.030 7.013 9.0789795 3.8894653 451.02386 16.769043 56.796265 472.1817
7.053 7.033 9.184265 3.161621 452.3468 16.769043 56.796265 472.1817
7.071 7.054 9.315491 2.7679443 452.60468 16.769043 56.796265 472.1817
7.092 7.074 9.584045 2.2277832 452.67944 16.769043 56.796265 472.1817
7.113 7.094 9.686279 2.330017 452.18506 16.769043 56.796265 472.1817
7.142 7.114 9.065247 1.5731812 453.1952 16.769043 56.796265 472.1817
7.152 7.134 8.935547 0.9765625 454.69513 16.769043 56.796265 472.1817
7.171 7.154 10.018921 1.6647339 454.79126 16.769043 56.796265 472.1817
7.190 7.174 10.090637 1.4480591 455.00336 16.769043 56.796265 472.1817
7.211 7.195 10.113525 0.5218506 455.6305 16.769043 56.796265 472.1817
7.230 7.215 10.018921 -0.3326416 456.09436 16.769043 56.796265 472.1817
7.250 7.235 10.392761 -0.85601807 455.29022 16.769043 56.796265 472.1817
7.270 7.255 10.928345 -1.423645 454.81262 16.769043 56.796265 472.1817
7.292 7.275 11.021423 -1.3305664 455.4428 16.769043 56.796265 472.1817
7.311 7.295 10.630798 -1.4099121 455.97687 16.769043 56.796265 472.1817
7.332 7.315 10.031128 -2.5787354 455.07355 16.769043 56.796265 472.1817
7.353 7.336 9.8526 -3.8269043 453.3249 16.769043 56.796265 472.1817
7.373 7.356 11.231995 -3.4225464 455.1468 16.769043 56.796265 472.1817
7.394 7.376 12.771606 -3.237915 456.83594 16.769043 56.796265 472.1817
7.419 7.396 12.858582 -3.4942627 456.58264 16.769043 56.796265 472.1817
