accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
6.836 6.804 -0.7403412 3.2234192 8.470352
6.849 6.824 0.997406 4.7099304 5.278244
6.868 6.844 1.980484 5.1819916 4.8246
6.889 6.864 1.668747 4.7394714 6.9486084
6.916 6.884 0.5810547 3.9703064 8.251205
6.925 6.904 0.3713684 3.8651733 7.883972
6.944 6.925 0.8136749 4.404175 6.6319275
6.963 6.945 0.84736633 4.973465 5.1960754
6.986 6.965 0.57362366 5.275421 4.9371643
7.003 6.985 -0.2273407 5.178238 5.9857635
7.026 7.005 -0.76127625 4.950775 7.5368805
7.043 7.025 -0.8693695 5.1531067 8.710617
7.063 7.045 -0.629303 5.586014 9.393799
7.083 7.066 -0.5035553 5.7321167 10.06987
7.103 7.086 -0.33084106 5.8967133 10.598389
7.132 7.106 -0.29762268 5.9028625 11.182861
7.149 7.126 -0.609787 5.641449 12.112076
7.166 7.146 -1.2425842 5.621521 11.950241
7.188 7.166 -1.0687714 6.0852203 10.104294
7.214 7.186 0.20144653 6.501053 8.970596
7.227 7.207 1.2914124 6.0624695 11.044739
7.250 7.227 0.52749634 4.5097504 14.539627
7.268 7.247 -1.0514526 3.112091 13.824631
7.297 7.267 -1.3933868 3.029663 10.29483
7.306 7.287 -0.5128021 3.9075012 7.5009155
7.326 7.307 0.37490845 4.198105 5.8896484
7.350 7.327 0.77682495 3.8738556 5.457306
7.366 7.348 0.67056274 3.3994446 6.4784393
7.387 7.368 0.2557373 2.9263306 7.5383453
7.407 7.388 -0.15766907 2.6704407 7.35112
7.425 7.408 -0.049987793 2.9169617 6.711014
7.445 7.428 0.2765808 3.3861847 6.4507904
7.466 7.448 0.32957458 3.6362762 5.9696503
7.485 7.468 0.39242554 3.8511047 5.487671
7.507 7.489 0.48109436 4.1102295 5.6362915
7.524 7.509 0.43452454 4.184555 6.286133
7.547 7.529 0.6147461 4.3442535 7.346939
