magnetometer-calibrated.txt

All values are in micro-Tesla (uT).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
6.896 6.883 -31.217957 -6.538391 -39.627075
6.914 6.903 -30.39856 -6.564331 -40.91034
6.933 6.923 -29.962158 -6.7077637 -41.33606
6.952 6.943 -29.57611 -6.5811157 -39.956665
6.971 6.963 -30.108643 -5.383301 -39.41803
6.995 6.984 -30.296326 -5.0445557 -39.38141
7.018 7.004 -30.897522 -6.840515 -39.73236
7.033 7.024 -31.646729 -6.0028076 -38.86566
7.053 7.044 -31.799316 -5.543518 -38.56659
7.072 7.064 -31.933594 -8.612061 -39.219666
7.105 7.084 -31.562805 -7.8933716 -39.248657
7.116 7.104 -31.465149 -7.5393677 -39.21814
7.134 7.124 -30.673218 -7.8048706 -37.930298
7.153 7.145 -30.462646 -8.148193 -38.661194
7.175 7.165 -30.462646 -8.206177 -38.893127
7.195 7.185 -31.021118 -8.483887 -38.619995
7.211 7.205 -31.271362 -8.959961 -38.153076
7.232 7.225 -31.297302 -9.037781 -38.07831
7.252 7.245 -31.297302 -8.757019 -38.352966
7.271 7.265 -29.44336 -9.132385 -37.98523
7.293 7.286 -29.127502 -9.204102 -37.91504
7.319 7.306 -31.794739 -9.500122 -38.493347
7.336 7.326 -32.424927 -7.7926636 -38.28125
7.353 7.346 -32.466125 -7.5393677 -38.241577
7.372 7.366 -31.289673 -8.421326 -38.241577
7.393 7.386 -30.83496 -7.6522827 -38.241577
7.413 7.406 -30.796814 -7.5393677 -38.241577
7.433 7.427 -30.047607 -7.3913574 -38.093567
7.453 7.447 -31.32019 -5.4229736 -39.10675
7.473 7.467 -31.465149 -5.2108765 -39.21814
7.493 7.487 -30.551147 -5.819702 -39.515686
7.514 7.507 -31.692505 -6.794739 -39.24408
7.535 7.527 -31.799316 -6.8740845 -39.21814
7.564 7.547 -28.694153 -6.2561035 -39.520264
7.573 7.568 -29.702759 -5.281067 -38.937378
7.596 7.588 -29.794312 -5.2108765 -38.893127
7.617 7.608 -30.426025 -5.2108765 -38.893127
7.636 7.628 -27.92511 -6.159973 -38.58185
7.653 7.648 -27.790833 -6.2088013 -38.56659
7.674 7.668 -28.112793 -6.8496704 -40.133667
7.693 7.688 -27.319336 -7.0358276 -40.351868
7.713 7.709 -27.290344 -7.0404053 -40.35797
7.734 7.729 -26.148987 -6.878662 -39.24408
7.759 7.749 -26.777649 -8.511353 -39.21814
7.778 7.769 -26.78833 -8.538818 -39.21814
7.796 7.789 -26.78833 -7.878113 -40.837097
7.812 7.809 -27.290344 -8.705139 -39.382935
7.852 7.829 -27.290344 -8.703613 -39.38141
7.873 7.850 -26.963806 -7.7026367 -39.691162
7.892 7.870 -27.624512 -7.373047 -38.40332
7.922 7.890 -27.62146 -7.357788 -38.424683
7.934 7.910 -27.46582 -6.526184 -39.50348
7.954 7.930 -27.790833 -5.8761597 -37.91504
7.973 7.950 -27.774048 -5.882263 -37.965393
8.006 7.970 -27.33612 -6.011963 -39.349365
8.016 7.991 -28.459167 -5.2108765 -38.56659
8.037 8.011 -28.451538 -5.2719116 -38.607788
8.053 8.031 -28.27301 -6.3568115 -39.38141
8.073 8.051 -27.957153 -6.0424805 -39.38141
8.094 8.071 -27.96936 -6.07605 -39.434814
8.113 8.091 -28.112793 -6.626892 -39.944458
8.136 8.111 -27.957153 -7.7056885 -36.775208
8.155 8.132 -28.11737 -7.633972 -37.01477
8.175 8.152 -29.548645 -6.8130493 -39.393616
8.197 8.172 -27.122498 -6.2088013 -37.91504
8.221 8.192 -27.122498 -6.4102173 -38.14392
8.241 8.212 -27.24762 -8.119202 -40.109253
8.254 8.232 -28.29132 -7.373047 -39.38141
8.273 8.252 -28.253174 -7.4905396 -39.190674
8.293 8.273 -27.957153 -8.335876 -37.75177
8.313 8.293 -27.957153 -8.039856 -37.75177
8.334 8.313 -27.870178 -8.039856 -37.963867
8.354 8.333 -27.426147 -8.131409 -39.160156
8.375 8.353 -28.29132 -8.705139 -37.75177
8.401 8.373 -27.941895 -8.589172 -37.979126
8.415 8.393 -26.515198 -7.7148438 -39.030457
8.435 8.414 -27.790833 -5.8761597 -38.893127
8.456 8.434 -27.871704 -5.8502197 -38.86566
8.476 8.454 -28.263855 -5.7388306 -38.81378
8.495 8.474 -28.125 -5.8761597 -39.21814
8.517 8.494 -27.95105 -5.644226 -39.55841
8.535 8.514 -27.275085 -4.7576904 -41.082764
8.554 8.534 -27.957153 -5.709839 -40.68451
8.573 8.555 -27.793884 -5.415344 -40.716553
8.596 8.575 -26.945496 -4.460144 -40.46631
8.615 8.595 -26.287842 -5.3771973 -39.05487
8.635 8.615 -26.393127 -5.343628 -39.292908
8.655 8.635 -26.931763 -4.925537 -40.264893
8.684 8.655 -27.456665 -3.8787842 -40.52124
8.696 8.675 -27.328491 -3.7521362 -40.708923
8.715 8.696 -27.011108 -3.3615112 -41.35437
8.736 8.716 -27.790833 -3.8787842 -40.84778
8.757 8.736 -27.632141 -4.0390015 -41.003418
8.780 8.756 -26.890564 -4.9316406 -40.893555
8.801 8.776 -26.121521 -6.2088013 -38.893127
8.815 8.796 -26.420593 -6.1676025 -39.683533
8.835 8.816 -27.334595 -5.912781 -41.43524
8.855 8.837 -27.456665 -5.543518 -39.86969
8.876 8.857 -27.290344 -5.3771973 -39.95056
8.895 8.877 -26.966858 -5.267334 -40.161133
8.916 8.897 -27.624512 -6.7077637 -40.03296
8.936 8.917 -27.864075 -7.041931 -39.985657
8.958 8.937 -28.26538 -6.9015503 -39.582825
8.982 8.957 -27.790833 -4.5440674 -38.893127
9.000 8.978 -28.01056 -4.8355103 -39.035034
9.017 8.998 -29.051208 -5.9280396 -39.593506
9.036 9.018 -29.62799 -6.0424805 -39.70642
9.061 9.038 -29.62799 -5.937195 -39.39514
9.080 9.058 -29.771423 -5.6625366 -38.589478
9.098 9.078 -30.128479 -5.543518 -38.241577
9.118 9.098 -30.63507 -5.151367 -38.18512
9.141 9.118 -31.404114 -4.6066284 -37.965393
9.162 9.139 -30.963135 -5.0445557 -37.75177
9.175 9.159 -30.729675 -5.1620483 -37.86621
9.196 9.179 -31.132507 -5.496216 -38.07831
9.216 9.199 -32.633972 -5.709839 -38.07831
9.236 9.219 -32.388306 -6.0775757 -37.957764
9.255 9.239 -31.904602 -6.895447 -37.690735
9.276 9.259 -31.799316 -7.206726 -37.590027
9.296 9.280 -31.480408 -7.015991 -37.651062
